Date/Time,DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorLights:Electricity [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),DistrictCooling:Facility [J](Daily),DistrictHeating:Facility [J](Daily),InteriorLights:Electricity [J](Daily),Carbon Equivalent:Facility [kg](Daily) 
 01/15  24:00:00,0.0,108900489.08542,0.0,,,0.0,1849602240.90342,0.0,45.6793674678426 
 01/16  01:00:00,0.0,112922064.581692,0.0 
 01/16  02:00:00,0.0,128984726.57033,0.0 
 01/16  03:00:00,0.0,136434780.725425,0.0 
 01/16  04:00:00,0.0,135051606.648584,0.0 
 01/16  05:00:00,0.0,135359974.658182,0.0 
 01/16  06:00:00,0.0,130611509.936261,5017616.77682823 
 01/16  07:00:00,0.0,109275054.09929,5017616.77682823 
 01/16  08:00:00,0.0,240742984.707061,15009795.4200349 
 01/16  09:00:00,0.0,91649580.4756759,32435824.953534 
 01/16  10:00:00,0.0,65165695.7061574,16354815.9005284 
 01/16  11:00:00,0.0,41109577.4970801,14159015.4675879 
 01/16  12:00:00,0.0,27529981.2275738,14159015.4675879 
 01/16  13:00:00,0.0,26901801.8138278,14159015.4675879 
 01/16  14:00:00,0.0,20994367.5975753,14159015.4675879 
 01/16  15:00:00,0.0,20983308.2218212,14159015.4675879 
 01/16  16:00:00,509724.384869041,20983308.2218212,17129804.288625 
 01/16  17:00:00,632861.127657843,20983308.2218212,42381509.2674411 
 01/16  18:00:00,0.0,26017379.441551,25088083.8841412 
 01/16  19:00:00,0.0,2208769.2865075,15052850.3304847 
 01/16  20:00:00,0.0,3460883.94790855,15052850.3304847 
 01/16  21:00:00,0.0,25386195.4692762,10035233.5536565 
 01/16  22:00:00,0.0,48508252.3121964,10035233.5536565 
 01/16  23:00:00,0.0,79982210.0769258,5017616.77682823 
 01/16  24:00:00,0.0,101705409.865902,0.0,,,1142585.51252688,1752952731.31045,284423929.151012,89.4879084584288 
 01/17  01:00:00,0.0,118798796.046506,0.0 
 01/17  02:00:00,0.0,125704753.043727,0.0 
 01/17  03:00:00,0.0,129194420.139103,0.0 
 01/17  04:00:00,0.0,132290521.444855,0.0 
 01/17  05:00:00,0.0,134084553.03237,0.0 
 01/17  06:00:00,0.0,135786077.606048,5017616.77682823 
 01/17  07:00:00,0.0,121042412.858526,5017616.77682823 
 01/17  08:00:00,0.0,257559074.536128,14966740.5095851 
 01/17  09:00:00,0.0,100815929.010804,33275395.7073054 
 01/17  10:00:00,0.0,75176969.0325791,21650569.8858555 
 01/17  11:00:00,0.0,64354664.7985312,16225651.1691789 
 01/17  12:00:00,0.0,54142113.2719696,14159015.4675879 
 01/17  13:00:00,0.0,55208208.1865819,14159015.4675879 
 01/17  14:00:00,0.0,43931260.9022369,14159015.4675879 
 01/17  15:00:00,0.0,39589782.7045843,19842263.6469633 
 01/17  16:00:00,0.0,34889986.413108,21585987.5201808 
 01/17  17:00:00,0.0,26051160.3480188,42381509.2674411 
 01/17  18:00:00,0.0,50983392.4108719,25088083.8841412 
 01/17  19:00:00,0.0,2208769.2865075,15052850.3304847 
 01/17  20:00:00,0.0,16370535.3328215,15052850.3304847 
 01/17  21:00:00,0.0,60176093.4550236,10035233.5536565 
 01/17  22:00:00,0.0,81319771.7429634,10035233.5536565 
